Ref_Date,GEO,WHEAT,Vector,Coordinate,Value
2012/01,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,96.000
2012/02,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,89.000
2012/03,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,97.000
2012/04,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,92.000
2012/05,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,96.000
2012/06,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,90.000
2012/07,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,97.000
2012/08,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,102.000
2012/09,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,96.000
2012/10,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,101.000
2012/11,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,100.000
2012/12,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,90.000
2013/01,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,97.000
2013/02,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,85.000
2013/03,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,92.000
2013/04,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,96.000
2013/05,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,100.000
2013/06,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,99.000
2013/07,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,106.000
2013/08,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,107.000
2013/09,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,106.000
2013/10,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,112.000
2013/11,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,104.000
2013/12,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,95.000
2014/01,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,108.000
2014/02,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,96.000
2014/03,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,99.000
2014/04,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,105.000
2014/05,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,110.000
2014/06,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,109.000
2014/07,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,121.000
2014/08,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,114.000
2014/09,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,112.000
2014/10,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,122.000
2014/11,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,105.000
2014/12,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,109.000
2015/01,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,111.000
2015/02,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,99.000
2015/03,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,112.000
2015/04,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,107.000
2015/05,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,118.000
2015/06,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,117.000
2015/07,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,117.000
2015/08,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,109.000
2015/09,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,118.000
2015/10,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,121.000
2015/11,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,109.000
2015/12,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,111.000
2016/01,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,109.000
2016/02,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,109.000
2016/03,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,106.000
2016/04,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,107.000
2016/05,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,108.000
2016/06,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,112.000
2016/07,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,114.000
2016/08,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,115.000
2016/09,Canada,"Flour of number 2 spring wheat produced (x 1,000)",v41294761,1.9,116.000
1995/08,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,8.000
1995/09,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,7.000
1995/10,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,7.000
1995/11,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,8.000
1995/12,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,7.000
1996/01,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,7.000
1996/02,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,7.000
1996/03,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,6.000
1996/04,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,6.000
1996/05,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,7.000
1996/06,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,7.000
1996/07,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,7.000
1996/08,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,8.000
1996/09,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,7.000
1996/10,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,7.000
1996/11,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,7.000
1996/12,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,7.000
1997/01,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,6.000
1997/02,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,6.000
1997/03,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,6.000
1997/04,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,6.000
1997/05,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,6.000
1997/06,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,6.000
1997/07,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,6.000
1997/08,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,7.000
1997/09,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,7.000
1997/10,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,7.000
1997/11,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,7.000
1997/12,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,8.000
1998/01,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,7.000
1998/02,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,8.000
1998/03,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,8.000
1998/04,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,8.000
1998/05,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,7.000
1998/06,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,8.000
1998/07,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,9.000
1998/08,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,8.000
1998/09,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,8.000
1998/10,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,9.000
1998/11,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,8.000
1998/12,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,8.000
1999/01,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,8.000
1999/02,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,7.000
1999/03,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,7.000
1999/04,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,7.000
1999/05,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,8.000
1999/06,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,8.000
1999/07,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,9.000
1999/08,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,7.000
1999/09,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,9.000
1999/10,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,10.000
1999/11,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,9.000
1999/12,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,9.000
2000/01,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,9.000
2000/02,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,8.000
2000/03,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,9.000
2000/04,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,8.000
2000/05,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,10.000
2000/06,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,9.000
2000/07,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,17.000
2000/08,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,14.000
2000/09,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,12.000
2000/10,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,11.000
2000/11,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,11.000
2000/12,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,10.000
2001/01,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,9.000
2001/02,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,10.000
2001/03,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,10.000
2001/04,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,10.000
2001/05,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,8.000
2001/06,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,10.000
2001/07,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,16.000
2001/08,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,12.000
2001/09,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,11.000
2001/10,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,11.000
2001/11,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,11.000
2001/12,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,10.000
2002/01,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,10.000
2002/02,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,9.000
2002/03,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,10.000
2002/04,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,11.000
2002/05,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,11.000
2002/06,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,10.000
2002/07,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,12.000
2002/08,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,12.000
2002/09,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,11.000
2002/10,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,12.000
2002/11,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,11.000
2002/12,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,11.000
2003/01,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,11.000
2003/02,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,10.000
2003/03,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,10.000
2003/04,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,12.000
2003/05,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,11.000
2003/06,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,11.000
2003/07,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,12.000
2003/08,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,12.000
2003/09,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,13.000
2003/10,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,14.000
2003/11,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,12.000
2003/12,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,12.000
2004/01,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,12.000
2004/02,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,11.000
2004/03,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,12.000
2004/04,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,12.000
2004/05,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,11.000
2004/06,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,11.000
2004/07,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,14.000
2004/08,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,13.000
2004/09,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,13.000
2004/10,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,13.000
2004/11,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,13.000
2004/12,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,14.000
2005/01,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,13.000
2005/02,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,13.000
2005/03,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,14.000
2005/04,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,13.000
2005/05,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,13.000
2005/06,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,14.000
2005/07,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,13.000
2005/08,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,16.000
2005/09,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,17.000
2005/10,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,16.000
2005/11,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,15.000
2005/12,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,14.000
2006/01,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,15.000
2006/02,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,13.000
2006/03,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,16.000
2006/04,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,14.000
2006/05,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,15.000
2006/06,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,15.000
2006/07,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,15.000
2006/08,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,17.000
2006/09,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,17.000
2006/10,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,18.000
2006/11,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,17.000
2006/12,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,16.000
2007/01,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,17.000
2007/02,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,17.000
2007/03,Canada,"Whole wheat and graham flour produced (x 1,000)",v41294762,1.10,17.000
