Ref_Date,GEO,AG,SEX,PTOHSD,PE,STA,Vector,Coordinate,Value
2012,Nunatsiavut,45 years and over,Female,Obtained a high school diploma,Has not received any postsecondary education,High 95% confidence interval (percent),v107293295,3.6.3.2.3.4,F
2012,Nunatsiavut,45 years and over,Female,Obtained a high school diploma,Not specified if received any postsecondary education,Number of persons,v107293296,3.6.3.2.4.1,F
2012,Nunatsiavut,45 years and over,Female,Obtained a high school diploma,Not specified if received any postsecondary education,Percent,v107293297,3.6.3.2.4.2,F
2012,Nunatsiavut,45 years and over,Female,Obtained a high school diploma,Not specified if received any postsecondary education,Low 95% confidence interval (percent),v107293298,3.6.3.2.4.3,F
2012,Nunatsiavut,45 years and over,Female,Obtained a high school diploma,Not specified if received any postsecondary education,High 95% confidence interval (percent),v107293299,3.6.3.2.4.4,F
2012,Nunatsiavut,45 years and over,Female,Obtained a high school diploma: completed high school,"Total, postsecondary education",Number of persons,v107293300,3.6.3.3.1.1,F
2012,Nunatsiavut,45 years and over,Female,Obtained a high school diploma: completed high school,"Total, postsecondary education",Percent,v107293301,3.6.3.3.1.2,F
2012,Nunatsiavut,45 years and over,Female,Obtained a high school diploma: completed high school,"Total, postsecondary education",Low 95% confidence interval (percent),v107293302,3.6.3.3.1.3,F
2012,Nunatsiavut,45 years and over,Female,Obtained a high school diploma: completed high school,"Total, postsecondary education",High 95% confidence interval (percent),v107293303,3.6.3.3.1.4,F
2012,Nunatsiavut,45 years and over,Female,Obtained a high school diploma: completed high school,Has received postsecondary education,Number of persons,v107293304,3.6.3.3.2.1,F
2012,Nunatsiavut,45 years and over,Female,Obtained a high school diploma: completed high school,Has received postsecondary education,Percent,v107293305,3.6.3.3.2.2,F
2012,Nunatsiavut,45 years and over,Female,Obtained a high school diploma: completed high school,Has received postsecondary education,Low 95% confidence interval (percent),v107293306,3.6.3.3.2.3,F
2012,Nunatsiavut,45 years and over,Female,Obtained a high school diploma: completed high school,Has received postsecondary education,High 95% confidence interval (percent),v107293307,3.6.3.3.2.4,F
2012,Nunatsiavut,45 years and over,Female,Obtained a high school diploma: completed high school,Has not received any postsecondary education,Number of persons,v107293308,3.6.3.3.3.1,F
2012,Nunatsiavut,45 years and over,Female,Obtained a high school diploma: completed high school,Has not received any postsecondary education,Percent,v107293309,3.6.3.3.3.2,F
2012,Nunatsiavut,45 years and over,Female,Obtained a high school diploma: completed high school,Has not received any postsecondary education,Low 95% confidence interval (percent),v107293310,3.6.3.3.3.3,F
2012,Nunatsiavut,45 years and over,Female,Obtained a high school diploma: completed high school,Has not received any postsecondary education,High 95% confidence interval (percent),v107293311,3.6.3.3.3.4,F
2012,Nunatsiavut,45 years and over,Female,Obtained a high school diploma: completed high school,Not specified if received any postsecondary education,Number of persons,v107293312,3.6.3.3.4.1,F
2012,Nunatsiavut,45 years and over,Female,Obtained a high school diploma: completed high school,Not specified if received any postsecondary education,Percent,v107293313,3.6.3.3.4.2,F
2012,Nunatsiavut,45 years and over,Female,Obtained a high school diploma: completed high school,Not specified if received any postsecondary education,Low 95% confidence interval (percent),v107293314,3.6.3.3.4.3,F
2012,Nunatsiavut,45 years and over,Female,Obtained a high school diploma: completed high school,Not specified if received any postsecondary education,High 95% confidence interval (percent),v107293315,3.6.3.3.4.4,F
2012,Nunatsiavut,45 years and over,Female,Obtained a high school diploma: completed an upgrading or high school equivalency program,"Total, postsecondary education",Number of persons,v107293316,3.6.3.4.1.1,80.0
2012,Nunatsiavut,45 years and over,Female,Obtained a high school diploma: completed an upgrading or high school equivalency program,"Total, postsecondary education",Percent,v107293317,3.6.3.4.1.2,100.0
2012,Nunatsiavut,45 years and over,Female,Obtained a high school diploma: completed an upgrading or high school equivalency program,"Total, postsecondary education",Low 95% confidence interval (percent),v107293318,3.6.3.4.1.3,100.0
2012,Nunatsiavut,45 years and over,Female,Obtained a high school diploma: completed an upgrading or high school equivalency program,"Total, postsecondary education",High 95% confidence interval (percent),v107293319,3.6.3.4.1.4,100.0
2012,Nunatsiavut,45 years and over,Female,Obtained a high school diploma: completed an upgrading or high school equivalency program,Has received postsecondary education,Number of persons,v107293320,3.6.3.4.2.1,60.0
2012,Nunatsiavut,45 years and over,Female,Obtained a high school diploma: completed an upgrading or high school equivalency program,Has received postsecondary education,Percent,v107293321,3.6.3.4.2.2,75.0
2012,Nunatsiavut,45 years and over,Female,Obtained a high school diploma: completed an upgrading or high school equivalency program,Has received postsecondary education,Low 95% confidence interval (percent),v107293322,3.6.3.4.2.3,49.4
2012,Nunatsiavut,45 years and over,Female,Obtained a high school diploma: completed an upgrading or high school equivalency program,Has received postsecondary education,High 95% confidence interval (percent),v107293323,3.6.3.4.2.4,88.2
2012,Nunatsiavut,45 years and over,Female,Obtained a high school diploma: completed an upgrading or high school equivalency program,Has not received any postsecondary education,Number of persons,v107293324,3.6.3.4.3.1,F
2012,Nunatsiavut,45 years and over,Female,Obtained a high school diploma: completed an upgrading or high school equivalency program,Has not received any postsecondary education,Percent,v107293325,3.6.3.4.3.2,F
2012,Nunatsiavut,45 years and over,Female,Obtained a high school diploma: completed an upgrading or high school equivalency program,Has not received any postsecondary education,Low 95% confidence interval (percent),v107293326,3.6.3.4.3.3,F
2012,Nunatsiavut,45 years and over,Female,Obtained a high school diploma: completed an upgrading or high school equivalency program,Has not received any postsecondary education,High 95% confidence interval (percent),v107293327,3.6.3.4.3.4,F
2012,Nunatsiavut,45 years and over,Female,Obtained a high school diploma: completed an upgrading or high school equivalency program,Not specified if received any postsecondary education,Number of persons,v107293328,3.6.3.4.4.1,F
2012,Nunatsiavut,45 years and over,Female,Obtained a high school diploma: completed an upgrading or high school equivalency program,Not specified if received any postsecondary education,Percent,v107293329,3.6.3.4.4.2,F
2012,Nunatsiavut,45 years and over,Female,Obtained a high school diploma: completed an upgrading or high school equivalency program,Not specified if received any postsecondary education,Low 95% confidence interval (percent),v107293330,3.6.3.4.4.3,F
2012,Nunatsiavut,45 years and over,Female,Obtained a high school diploma: completed an upgrading or high school equivalency program,Not specified if received any postsecondary education,High 95% confidence interval (percent),v107293331,3.6.3.4.4.4,F
2012,Nunatsiavut,45 years and over,Female,Has not obtained a high school diploma,"Total, postsecondary education",Number of persons,v107293332,3.6.3.5.1.1,200.0
2012,Nunatsiavut,45 years and over,Female,Has not obtained a high school diploma,"Total, postsecondary education",Percent,v107293333,3.6.3.5.1.2,100.0
2012,Nunatsiavut,45 years and over,Female,Has not obtained a high school diploma,"Total, postsecondary education",Low 95% confidence interval (percent),v107293334,3.6.3.5.1.3,100.0
2012,Nunatsiavut,45 years and over,Female,Has not obtained a high school diploma,"Total, postsecondary education",High 95% confidence interval (percent),v107293335,3.6.3.5.1.4,100.0
2012,Nunatsiavut,45 years and over,Female,Has not obtained a high school diploma,Has received postsecondary education,Number of persons,v107293336,3.6.3.5.2.1,F
2012,Nunatsiavut,45 years and over,Female,Has not obtained a high school diploma,Has received postsecondary education,Percent,v107293337,3.6.3.5.2.2,F
2012,Nunatsiavut,45 years and over,Female,Has not obtained a high school diploma,Has received postsecondary education,Low 95% confidence interval (percent),v107293338,3.6.3.5.2.3,F
2012,Nunatsiavut,45 years and over,Female,Has not obtained a high school diploma,Has received postsecondary education,High 95% confidence interval (percent),v107293339,3.6.3.5.2.4,F
2012,Nunatsiavut,45 years and over,Female,Has not obtained a high school diploma,Has not received any postsecondary education,Number of persons,v107293340,3.6.3.5.3.1,140.0
2012,Nunatsiavut,45 years and over,Female,Has not obtained a high school diploma,Has not received any postsecondary education,Percent,v107293341,3.6.3.5.3.2,70.0
2012,Nunatsiavut,45 years and over,Female,Has not obtained a high school diploma,Has not received any postsecondary education,Low 95% confidence interval (percent),v107293342,3.6.3.5.3.3,52.6
2012,Nunatsiavut,45 years and over,Female,Has not obtained a high school diploma,Has not received any postsecondary education,High 95% confidence interval (percent),v107293343,3.6.3.5.3.4,80.5
2012,Nunatsiavut,45 years and over,Female,Has not obtained a high school diploma,Not specified if received any postsecondary education,Number of persons,v107293344,3.6.3.5.4.1,F
2012,Nunatsiavut,45 years and over,Female,Has not obtained a high school diploma,Not specified if received any postsecondary education,Percent,v107293345,3.6.3.5.4.2,F
2012,Nunatsiavut,45 years and over,Female,Has not obtained a high school diploma,Not specified if received any postsecondary education,Low 95% confidence interval (percent),v107293346,3.6.3.5.4.3,F
2012,Nunatsiavut,45 years and over,Female,Has not obtained a high school diploma,Not specified if received any postsecondary education,High 95% confidence interval (percent),v107293347,3.6.3.5.4.4,F
2012,Nunatsiavut,45 years and over,Female,Not specified if obtained high school diploma,"Total, postsecondary education",Number of persons,v107293348,3.6.3.6.1.1,F
2012,Nunatsiavut,45 years and over,Female,Not specified if obtained high school diploma,"Total, postsecondary education",Percent,v107293349,3.6.3.6.1.2,F
2012,Nunatsiavut,45 years and over,Female,Not specified if obtained high school diploma,"Total, postsecondary education",Low 95% confidence interval (percent),v107293350,3.6.3.6.1.3,F
2012,Nunatsiavut,45 years and over,Female,Not specified if obtained high school diploma,"Total, postsecondary education",High 95% confidence interval (percent),v107293351,3.6.3.6.1.4,F
2012,Nunatsiavut,45 years and over,Female,Not specified if obtained high school diploma,Has received postsecondary education,Number of persons,v107293352,3.6.3.6.2.1,F
2012,Nunatsiavut,45 years and over,Female,Not specified if obtained high school diploma,Has received postsecondary education,Percent,v107293353,3.6.3.6.2.2,F
2012,Nunatsiavut,45 years and over,Female,Not specified if obtained high school diploma,Has received postsecondary education,Low 95% confidence interval (percent),v107293354,3.6.3.6.2.3,F
2012,Nunatsiavut,45 years and over,Female,Not specified if obtained high school diploma,Has received postsecondary education,High 95% confidence interval (percent),v107293355,3.6.3.6.2.4,F
