Ref_Date,GEO,AGE,SEX,HOUSEHOLD,FOOD,STATS,Vector,Coordinate,Value
2012,Nunavut,6 to 14 years,Female,"Total, number of persons in the household",Very low food security,High 95% confidence interval (percent),v97174161,5.2.3.1.4.4,37.5
2012,Nunavut,6 to 14 years,Female,"Total, number of persons in the household",Food security not specified,Number of persons,v97174162,5.2.3.1.5.1,230.0
2012,Nunavut,6 to 14 years,Female,"Total, number of persons in the household",Food security not specified,Percent,v97174163,5.2.3.1.5.2,9.1
2012,Nunavut,6 to 14 years,Female,"Total, number of persons in the household",Food security not specified,Low 95% confidence interval (percent),v97174164,5.2.3.1.5.3,5.4
2012,Nunavut,6 to 14 years,Female,"Total, number of persons in the household",Food security not specified,High 95% confidence interval (percent),v97174165,5.2.3.1.5.4,14.8
2012,Nunavut,6 to 14 years,Female,One person,"Total, food security",Number of persons,v97174166,5.2.3.2.1.1,F
2012,Nunavut,6 to 14 years,Female,One person,"Total, food security",Percent,v97174167,5.2.3.2.1.2,F
2012,Nunavut,6 to 14 years,Female,One person,"Total, food security",Low 95% confidence interval (percent),v97174168,5.2.3.2.1.3,F
2012,Nunavut,6 to 14 years,Female,One person,"Total, food security",High 95% confidence interval (percent),v97174169,5.2.3.2.1.4,F
2012,Nunavut,6 to 14 years,Female,One person,High or marginal food security,Number of persons,v97174170,5.2.3.2.2.1,F
2012,Nunavut,6 to 14 years,Female,One person,High or marginal food security,Percent,v97174171,5.2.3.2.2.2,F
2012,Nunavut,6 to 14 years,Female,One person,High or marginal food security,Low 95% confidence interval (percent),v97174172,5.2.3.2.2.3,F
2012,Nunavut,6 to 14 years,Female,One person,High or marginal food security,High 95% confidence interval (percent),v97174173,5.2.3.2.2.4,F
2012,Nunavut,6 to 14 years,Female,One person,Low food security,Number of persons,v97174174,5.2.3.2.3.1,F
2012,Nunavut,6 to 14 years,Female,One person,Low food security,Percent,v97174175,5.2.3.2.3.2,F
2012,Nunavut,6 to 14 years,Female,One person,Low food security,Low 95% confidence interval (percent),v97174176,5.2.3.2.3.3,F
2012,Nunavut,6 to 14 years,Female,One person,Low food security,High 95% confidence interval (percent),v97174177,5.2.3.2.3.4,F
2012,Nunavut,6 to 14 years,Female,One person,Very low food security,Number of persons,v97174178,5.2.3.2.4.1,F
2012,Nunavut,6 to 14 years,Female,One person,Very low food security,Percent,v97174179,5.2.3.2.4.2,F
2012,Nunavut,6 to 14 years,Female,One person,Very low food security,Low 95% confidence interval (percent),v97174180,5.2.3.2.4.3,F
2012,Nunavut,6 to 14 years,Female,One person,Very low food security,High 95% confidence interval (percent),v97174181,5.2.3.2.4.4,F
2012,Nunavut,6 to 14 years,Female,One person,Food security not specified,Number of persons,v97174182,5.2.3.2.5.1,F
2012,Nunavut,6 to 14 years,Female,One person,Food security not specified,Percent,v97174183,5.2.3.2.5.2,F
2012,Nunavut,6 to 14 years,Female,One person,Food security not specified,Low 95% confidence interval (percent),v97174184,5.2.3.2.5.3,F
2012,Nunavut,6 to 14 years,Female,One person,Food security not specified,High 95% confidence interval (percent),v97174185,5.2.3.2.5.4,F
2012,Nunavut,6 to 14 years,Female,Two persons,"Total, food security",Number of persons,v97174186,5.2.3.3.1.1,F
2012,Nunavut,6 to 14 years,Female,Two persons,"Total, food security",Percent,v97174187,5.2.3.3.1.2,F
2012,Nunavut,6 to 14 years,Female,Two persons,"Total, food security",Low 95% confidence interval (percent),v97174188,5.2.3.3.1.3,F
2012,Nunavut,6 to 14 years,Female,Two persons,"Total, food security",High 95% confidence interval (percent),v97174189,5.2.3.3.1.4,F
2012,Nunavut,6 to 14 years,Female,Two persons,High or marginal food security,Number of persons,v97174190,5.2.3.3.2.1,F
2012,Nunavut,6 to 14 years,Female,Two persons,High or marginal food security,Percent,v97174191,5.2.3.3.2.2,F
2012,Nunavut,6 to 14 years,Female,Two persons,High or marginal food security,Low 95% confidence interval (percent),v97174192,5.2.3.3.2.3,F
2012,Nunavut,6 to 14 years,Female,Two persons,High or marginal food security,High 95% confidence interval (percent),v97174193,5.2.3.3.2.4,F
2012,Nunavut,6 to 14 years,Female,Two persons,Low food security,Number of persons,v97174194,5.2.3.3.3.1,F
2012,Nunavut,6 to 14 years,Female,Two persons,Low food security,Percent,v97174195,5.2.3.3.3.2,F
2012,Nunavut,6 to 14 years,Female,Two persons,Low food security,Low 95% confidence interval (percent),v97174196,5.2.3.3.3.3,F
2012,Nunavut,6 to 14 years,Female,Two persons,Low food security,High 95% confidence interval (percent),v97174197,5.2.3.3.3.4,F
2012,Nunavut,6 to 14 years,Female,Two persons,Very low food security,Number of persons,v97174198,5.2.3.3.4.1,F
2012,Nunavut,6 to 14 years,Female,Two persons,Very low food security,Percent,v97174199,5.2.3.3.4.2,F
2012,Nunavut,6 to 14 years,Female,Two persons,Very low food security,Low 95% confidence interval (percent),v97174200,5.2.3.3.4.3,F
2012,Nunavut,6 to 14 years,Female,Two persons,Very low food security,High 95% confidence interval (percent),v97174201,5.2.3.3.4.4,F
2012,Nunavut,6 to 14 years,Female,Two persons,Food security not specified,Number of persons,v97174202,5.2.3.3.5.1,F
2012,Nunavut,6 to 14 years,Female,Two persons,Food security not specified,Percent,v97174203,5.2.3.3.5.2,F
2012,Nunavut,6 to 14 years,Female,Two persons,Food security not specified,Low 95% confidence interval (percent),v97174204,5.2.3.3.5.3,F
2012,Nunavut,6 to 14 years,Female,Two persons,Food security not specified,High 95% confidence interval (percent),v97174205,5.2.3.3.5.4,F
2012,Nunavut,6 to 14 years,Female,Three to five persons,"Total, food security",Number of persons,v97174206,5.2.3.4.1.1,1000.0
2012,Nunavut,6 to 14 years,Female,Three to five persons,"Total, food security",Percent,v97174207,5.2.3.4.1.2,100.0
2012,Nunavut,6 to 14 years,Female,Three to five persons,"Total, food security",Low 95% confidence interval (percent),v97174208,5.2.3.4.1.3,100.0
2012,Nunavut,6 to 14 years,Female,Three to five persons,"Total, food security",High 95% confidence interval (percent),v97174209,5.2.3.4.1.4,100.0
2012,Nunavut,6 to 14 years,Female,Three to five persons,High or marginal food security,Number of persons,v97174210,5.2.3.4.2.1,430.0
2012,Nunavut,6 to 14 years,Female,Three to five persons,High or marginal food security,Percent,v97174211,5.2.3.4.2.2,43.0
2012,Nunavut,6 to 14 years,Female,Three to five persons,High or marginal food security,Low 95% confidence interval (percent),v97174212,5.2.3.4.2.3,32.3
2012,Nunavut,6 to 14 years,Female,Three to five persons,High or marginal food security,High 95% confidence interval (percent),v97174213,5.2.3.4.2.4,54.7
2012,Nunavut,6 to 14 years,Female,Three to five persons,Low food security,Number of persons,v97174214,5.2.3.4.3.1,160.0
2012,Nunavut,6 to 14 years,Female,Three to five persons,Low food security,Percent,v97174215,5.2.3.4.3.2,16.0
2012,Nunavut,6 to 14 years,Female,Three to five persons,Low food security,Low 95% confidence interval (percent),v97174216,5.2.3.4.3.3,9.5
2012,Nunavut,6 to 14 years,Female,Three to five persons,Low food security,High 95% confidence interval (percent),v97174217,5.2.3.4.3.4,25.5
2012,Nunavut,6 to 14 years,Female,Three to five persons,Very low food security,Number of persons,v97174218,5.2.3.4.4.1,290.0
2012,Nunavut,6 to 14 years,Female,Three to five persons,Very low food security,Percent,v97174219,5.2.3.4.4.2,29.0
2012,Nunavut,6 to 14 years,Female,Three to five persons,Very low food security,Low 95% confidence interval (percent),v97174220,5.2.3.4.4.3,19.1
2012,Nunavut,6 to 14 years,Female,Three to five persons,Very low food security,High 95% confidence interval (percent),v97174221,5.2.3.4.4.4,40.4
2012,Nunavut,6 to 14 years,Female,Three to five persons,Food security not specified,Number of persons,v97174222,5.2.3.4.5.1,F
2012,Nunavut,6 to 14 years,Female,Three to five persons,Food security not specified,Percent,v97174223,5.2.3.4.5.2,F
2012,Nunavut,6 to 14 years,Female,Three to five persons,Food security not specified,Low 95% confidence interval (percent),v97174224,5.2.3.4.5.3,F
2012,Nunavut,6 to 14 years,Female,Three to five persons,Food security not specified,High 95% confidence interval (percent),v97174225,5.2.3.4.5.4,F
2012,Nunavut,6 to 14 years,Female,More than five persons,"Total, food security",Number of persons,v97174226,5.2.3.5.1.1,1260.0
2012,Nunavut,6 to 14 years,Female,More than five persons,"Total, food security",Percent,v97174227,5.2.3.5.1.2,100.0
2012,Nunavut,6 to 14 years,Female,More than five persons,"Total, food security",Low 95% confidence interval (percent),v97174228,5.2.3.5.1.3,100.0
2012,Nunavut,6 to 14 years,Female,More than five persons,"Total, food security",High 95% confidence interval (percent),v97174229,5.2.3.5.1.4,100.0
2012,Nunavut,6 to 14 years,Female,More than five persons,High or marginal food security,Number of persons,v97174230,5.2.3.5.2.1,520.0
2012,Nunavut,6 to 14 years,Female,More than five persons,High or marginal food security,Percent,v97174231,5.2.3.5.2.2,41.3
2012,Nunavut,6 to 14 years,Female,More than five persons,High or marginal food security,Low 95% confidence interval (percent),v97174232,5.2.3.5.2.3,31.6
2012,Nunavut,6 to 14 years,Female,More than five persons,High or marginal food security,High 95% confidence interval (percent),v97174233,5.2.3.5.2.4,51.5
2012,Nunavut,6 to 14 years,Female,More than five persons,Low food security,Number of persons,v97174234,5.2.3.5.3.1,200.0
2012,Nunavut,6 to 14 years,Female,More than five persons,Low food security,Percent,v97174235,5.2.3.5.3.2,15.9
2012,Nunavut,6 to 14 years,Female,More than five persons,Low food security,Low 95% confidence interval (percent),v97174236,5.2.3.5.3.3,10.2
2012,Nunavut,6 to 14 years,Female,More than five persons,Low food security,High 95% confidence interval (percent),v97174237,5.2.3.5.3.4,24.8
2012,Nunavut,6 to 14 years,Female,More than five persons,Very low food security,Number of persons,v97174238,5.2.3.5.4.1,440.0
2012,Nunavut,6 to 14 years,Female,More than five persons,Very low food security,Percent,v97174239,5.2.3.5.4.2,34.9
2012,Nunavut,6 to 14 years,Female,More than five persons,Very low food security,Low 95% confidence interval (percent),v97174240,5.2.3.5.4.3,26.2
2012,Nunavut,6 to 14 years,Female,More than five persons,Very low food security,High 95% confidence interval (percent),v97174241,5.2.3.5.4.4,45.6
2012,Nunavut,6 to 14 years,Female,More than five persons,Food security not specified,Number of persons,v97174242,5.2.3.5.5.1,F
2012,Nunavut,6 to 14 years,Female,More than five persons,Food security not specified,Percent,v97174243,5.2.3.5.5.2,F
2012,Nunavut,6 to 14 years,Female,More than five persons,Food security not specified,Low 95% confidence interval (percent),v97174244,5.2.3.5.5.3,F
2012,Nunavut,6 to 14 years,Female,More than five persons,Food security not specified,High 95% confidence interval (percent),v97174245,5.2.3.5.5.4,F
2012,Nunavut,6 to 14 years,Female,Number of persons in household not specified,"Total, food security",Number of persons,v97174246,5.2.3.6.1.1,160.0
2012,Nunavut,6 to 14 years,Female,Number of persons in household not specified,"Total, food security",Percent,v97174247,5.2.3.6.1.2,100.0
2012,Nunavut,6 to 14 years,Female,Number of persons in household not specified,"Total, food security",Low 95% confidence interval (percent),v97174248,5.2.3.6.1.3,100.0
2012,Nunavut,6 to 14 years,Female,Number of persons in household not specified,"Total, food security",High 95% confidence interval (percent),v97174249,5.2.3.6.1.4,100.0
2012,Nunavut,6 to 14 years,Female,Number of persons in household not specified,High or marginal food security,Number of persons,v97174250,5.2.3.6.2.1,F
2012,Nunavut,6 to 14 years,Female,Number of persons in household not specified,High or marginal food security,Percent,v97174251,5.2.3.6.2.2,F
2012,Nunavut,6 to 14 years,Female,Number of persons in household not specified,High or marginal food security,Low 95% confidence interval (percent),v97174252,5.2.3.6.2.3,F
2012,Nunavut,6 to 14 years,Female,Number of persons in household not specified,High or marginal food security,High 95% confidence interval (percent),v97174253,5.2.3.6.2.4,F
2012,Nunavut,6 to 14 years,Female,Number of persons in household not specified,Low food security,Number of persons,v97174254,5.2.3.6.3.1,F
2012,Nunavut,6 to 14 years,Female,Number of persons in household not specified,Low food security,Percent,v97174255,5.2.3.6.3.2,F
2012,Nunavut,6 to 14 years,Female,Number of persons in household not specified,Low food security,Low 95% confidence interval (percent),v97174256,5.2.3.6.3.3,F
2012,Nunavut,6 to 14 years,Female,Number of persons in household not specified,Low food security,High 95% confidence interval (percent),v97174257,5.2.3.6.3.4,F
2012,Nunavut,6 to 14 years,Female,Number of persons in household not specified,Very low food security,Number of persons,v97174258,5.2.3.6.4.1,F
2012,Nunavut,6 to 14 years,Female,Number of persons in household not specified,Very low food security,Percent,v97174259,5.2.3.6.4.2,F
2012,Nunavut,6 to 14 years,Female,Number of persons in household not specified,Very low food security,Low 95% confidence interval (percent),v97174260,5.2.3.6.4.3,F
2012,Nunavut,6 to 14 years,Female,Number of persons in household not specified,Very low food security,High 95% confidence interval (percent),v97174261,5.2.3.6.4.4,F
2012,Nunavut,6 to 14 years,Female,Number of persons in household not specified,Food security not specified,Number of persons,v97174262,5.2.3.6.5.1,F
2012,Nunavut,6 to 14 years,Female,Number of persons in household not specified,Food security not specified,Percent,v97174263,5.2.3.6.5.2,F
2012,Nunavut,6 to 14 years,Female,Number of persons in household not specified,Food security not specified,Low 95% confidence interval (percent),v97174264,5.2.3.6.5.3,F
2012,Nunavut,6 to 14 years,Female,Number of persons in household not specified,Food security not specified,High 95% confidence interval (percent),v97174265,5.2.3.6.5.4,F
2012,Nunavut,15 to 24 years,Both sexes,"Total, number of persons in the household","Total, food security",Number of persons,v97174266,5.3.1.1.1.1,5660.0
2012,Nunavut,15 to 24 years,Both sexes,"Total, number of persons in the household","Total, food security",Percent,v97174267,5.3.1.1.1.2,100.0
2012,Nunavut,15 to 24 years,Both sexes,"Total, number of persons in the household","Total, food security",Low 95% confidence interval (percent),v97174268,5.3.1.1.1.3,100.0
2012,Nunavut,15 to 24 years,Both sexes,"Total, number of persons in the household","Total, food security",High 95% confidence interval (percent),v97174269,5.3.1.1.1.4,100.0
2012,Nunavut,15 to 24 years,Both sexes,"Total, number of persons in the household",High or marginal food security,Number of persons,v97174270,5.3.1.1.2.1,2210.0
2012,Nunavut,15 to 24 years,Both sexes,"Total, number of persons in the household",High or marginal food security,Percent,v97174271,5.3.1.1.2.2,39.0
2012,Nunavut,15 to 24 years,Both sexes,"Total, number of persons in the household",High or marginal food security,Low 95% confidence interval (percent),v97174272,5.3.1.1.2.3,34.1
