Ref_Date,GEO,INCOME,Vector,Coordinate,Value
1999,Ontario,Number of farm operators,v29789156,7.1,69070.0
2000,Ontario,Number of farm operators,v29789156,7.1,67380.0
2001,Ontario,Number of farm operators,v29789156,7.1,67150.0
2002,Ontario,Number of farm operators,v29789156,7.1,67090.0
2003,Ontario,Number of farm operators,v29789156,7.1,65000.0
2004,Ontario,Number of farm operators,v29789156,7.1,62100.0
2005,Ontario,Number of farm operators,v29789156,7.1,63580.0
2006,Ontario,Number of farm operators,v29789156,7.1,62420.0
2007,Ontario,Number of farm operators,v29789156,7.1,64320.0
2008,Ontario,Number of farm operators,v29789156,7.1,63430.0
2009,Ontario,Number of farm operators,v29789156,7.1,61300.0
2010,Ontario,Number of farm operators,v29789156,7.1,61130.0
2011,Ontario,Number of farm operators,v29789156,7.1,60090.0
2012,Ontario,Number of farm operators,v29789156,7.1,62220.0
2013,Ontario,Number of farm operators,v29789156,7.1,61960.0
2014,Ontario,Number of farm operators,v29789156,7.1,62540.0
2002,Ontario,"Number of farm operators, distribution by province (percent)",v29789157,7.2,23.2
2003,Ontario,"Number of farm operators, distribution by province (percent)",v29789157,7.2,23.5
2004,Ontario,"Number of farm operators, distribution by province (percent)",v29789157,7.2,23.1
2005,Ontario,"Number of farm operators, distribution by province (percent)",v29789157,7.2,23.5
2006,Ontario,"Number of farm operators, distribution by province (percent)",v29789157,7.2,24.0
2007,Ontario,"Number of farm operators, distribution by province (percent)",v29789157,7.2,25.0
2008,Ontario,"Number of farm operators, distribution by province (percent)",v29789157,7.2,25.1
2009,Ontario,"Number of farm operators, distribution by province (percent)",v29789157,7.2,24.6
2010,Ontario,"Number of farm operators, distribution by province (percent)",v29789157,7.2,25.3
2011,Ontario,"Number of farm operators, distribution by province (percent)",v29789157,7.2,25.2
2012,Ontario,"Number of farm operators, distribution by province (percent)",v29789157,7.2,25.4
2013,Ontario,"Number of farm operators, distribution by province (percent)",v29789157,7.2,25.3
2014,Ontario,"Number of farm operators, distribution by province (percent)",v29789157,7.2,26.0
1998,Ontario,Number of farms,v29789158,7.3,49530.0
1999,Ontario,Number of farms,v29789158,7.3,49125.0
2000,Ontario,Number of farms,v29789158,7.3,47840.0
2001,Ontario,Number of farms,v29789158,7.3,47745.0
2002,Ontario,Number of farms,v29789158,7.3,47280.0
2003,Ontario,Number of farms,v29789158,7.3,45480.0
2004,Ontario,Number of farms,v29789158,7.3,43360.0
2005,Ontario,Number of farms,v29789158,7.3,44615.0
2006,Ontario,Number of farms,v29789158,7.3,43280.0
2007,Ontario,Number of farms,v29789158,7.3,45025.0
2008,Ontario,Number of farms,v29789158,7.3,44225.0
2009,Ontario,Number of farms,v29789158,7.3,42390.0
2010,Ontario,Number of farms,v29789158,7.3,42030.0
2011,Ontario,Number of farms,v29789158,7.3,42160.0
2012,Ontario,Number of farms,v29789158,7.3,43980.0
2013,Ontario,Number of farms,v29789158,7.3,43750.0
2014,Ontario,Number of farms,v29789158,7.3,43685.0
2002,Ontario,"Number of farms, distribution by province (percent)",v29789159,7.4,21.7
2003,Ontario,"Number of farms, distribution by province (percent)",v29789159,7.4,21.9
2004,Ontario,"Number of farms, distribution by province (percent)",v29789159,7.4,21.6
2005,Ontario,"Number of farms, distribution by province (percent)",v29789159,7.4,22.3
2006,Ontario,"Number of farms, distribution by province (percent)",v29789159,7.4,22.6
2007,Ontario,"Number of farms, distribution by province (percent)",v29789159,7.4,23.9
2008,Ontario,"Number of farms, distribution by province (percent)",v29789159,7.4,23.9
2009,Ontario,"Number of farms, distribution by province (percent)",v29789159,7.4,23.5
2010,Ontario,"Number of farms, distribution by province (percent)",v29789159,7.4,24.2
2011,Ontario,"Number of farms, distribution by province (percent)",v29789159,7.4,24.5
2012,Ontario,"Number of farms, distribution by province (percent)",v29789159,7.4,24.8
2013,Ontario,"Number of farms, distribution by province (percent)",v29789159,7.4,24.9
2014,Ontario,"Number of farms, distribution by province (percent)",v29789159,7.4,25.4
1998,Ontario,"Total income (x 1,000)",v29789160,7.5,2886622.0
1999,Ontario,"Total income (x 1,000)",v29789160,7.5,2968224.0
2000,Ontario,"Total income (x 1,000)",v29789160,7.5,3161596.0
2001,Ontario,"Total income (x 1,000)",v29789160,7.5,3167627.0
2002,Ontario,"Total income (x 1,000)",v29789160,7.5,3369382.0
2003,Ontario,"Total income (x 1,000)",v29789160,7.5,3291010.0
2004,Ontario,"Total income (x 1,000)",v29789160,7.5,3297515.0
2005,Ontario,"Total income (x 1,000)",v29789160,7.5,3666955.0
2006,Ontario,"Total income (x 1,000)",v29789160,7.5,3651788.0
2007,Ontario,"Total income (x 1,000)",v29789160,7.5,3891960.0
2008,Ontario,"Total income (x 1,000)",v29789160,7.5,4196081.0
2009,Ontario,"Total income (x 1,000)",v29789160,7.5,3969160.0
2010,Ontario,"Total income (x 1,000)",v29789160,7.5,4442955.0
2011,Ontario,"Total income (x 1,000)",v29789160,7.5,4938142.0
2012,Ontario,"Total income (x 1,000)",v29789160,7.5,5318519.0
2013,Ontario,"Total income (x 1,000)",v29789160,7.5,5582989.0
2014,Ontario,"Total income (x 1,000)",v29789160,7.5,5573809.0
1998,Ontario,"Off-farm income (x 1,000)",v29789161,7.6,1711031.0
1999,Ontario,"Off-farm income (x 1,000)",v29789161,7.6,1789905.0
2000,Ontario,"Off-farm income (x 1,000)",v29789161,7.6,1885889.0
2001,Ontario,"Off-farm income (x 1,000)",v29789161,7.6,1945887.0
2002,Ontario,"Off-farm income (x 1,000)",v29789161,7.6,2054407.0
2003,Ontario,"Off-farm income (x 1,000)",v29789161,7.6,2074909.0
2004,Ontario,"Off-farm income (x 1,000)",v29789161,7.6,2103610.0
2005,Ontario,"Off-farm income (x 1,000)",v29789161,7.6,2250454.0
2006,Ontario,"Off-farm income (x 1,000)",v29789161,7.6,2243472.0
2007,Ontario,"Off-farm income (x 1,000)",v29789161,7.6,2470459.0
2008,Ontario,"Off-farm income (x 1,000)",v29789161,7.6,2569272.0
2009,Ontario,"Off-farm income (x 1,000)",v29789161,7.6,2420459.0
2010,Ontario,"Off-farm income (x 1,000)",v29789161,7.6,2480951.0
2011,Ontario,"Off-farm income (x 1,000)",v29789161,7.6,2568089.0
2012,Ontario,"Off-farm income (x 1,000)",v29789161,7.6,2792417.0
2013,Ontario,"Off-farm income (x 1,000)",v29789161,7.6,2884130.0
2014,Ontario,"Off-farm income (x 1,000)",v29789161,7.6,2986383.0
2002,Ontario,"Off-farm employment income (x 1,000)",v29789162,7.7,1296194.0
2003,Ontario,"Off-farm employment income (x 1,000)",v29789162,7.7,1300426.0
2004,Ontario,"Off-farm employment income (x 1,000)",v29789162,7.7,1269755.0
2005,Ontario,"Off-farm employment income (x 1,000)",v29789162,7.7,1404511.0
2006,Ontario,"Off-farm employment income (x 1,000)",v29789162,7.7,1384168.0
2007,Ontario,"Off-farm employment income (x 1,000)",v29789162,7.7,1491218.0
2008,Ontario,"Off-farm employment income (x 1,000)",v29789162,7.7,1518200.0
2009,Ontario,"Off-farm employment income (x 1,000)",v29789162,7.7,1428309.0
2010,Ontario,"Off-farm employment income (x 1,000)",v29789162,7.7,1481531.0
2011,Ontario,"Off-farm employment income (x 1,000)",v29789162,7.7,1500306.0
2012,Ontario,"Off-farm employment income (x 1,000)",v29789162,7.7,1615295.0
2013,Ontario,"Off-farm employment income (x 1,000)",v29789162,7.7,1619755.0
2014,Ontario,"Off-farm employment income (x 1,000)",v29789162,7.7,1678139.0
2002,Ontario,"Wages and salaries (x 1,000)",v29789163,7.8,1154997.0
2003,Ontario,"Wages and salaries (x 1,000)",v29789163,7.8,1162160.0
2004,Ontario,"Wages and salaries (x 1,000)",v29789163,7.8,1118328.0
2005,Ontario,"Wages and salaries (x 1,000)",v29789163,7.8,1269424.0
2006,Ontario,"Wages and salaries (x 1,000)",v29789163,7.8,1261195.0
2007,Ontario,"Wages and salaries (x 1,000)",v29789163,7.8,1345506.0
2008,Ontario,"Wages and salaries (x 1,000)",v29789163,7.8,1370888.0
2009,Ontario,"Wages and salaries (x 1,000)",v29789163,7.8,1315640.0
2010,Ontario,"Wages and salaries (x 1,000)",v29789163,7.8,1364172.0
2011,Ontario,"Wages and salaries (x 1,000)",v29789163,7.8,1345516.0
2012,Ontario,"Wages and salaries (x 1,000)",v29789163,7.8,1435217.0
2013,Ontario,"Wages and salaries (x 1,000)",v29789163,7.8,1455822.0
2014,Ontario,"Wages and salaries (x 1,000)",v29789163,7.8,1481096.0
2002,Ontario,"Net off-farm self-employment income (x 1,000)",v29789164,7.9,141197.0
2003,Ontario,"Net off-farm self-employment income (x 1,000)",v29789164,7.9,138267.0
2004,Ontario,"Net off-farm self-employment income (x 1,000)",v29789164,7.9,151427.0
2005,Ontario,"Net off-farm self-employment income (x 1,000)",v29789164,7.9,135087.0
2006,Ontario,"Net off-farm self-employment income (x 1,000)",v29789164,7.9,122973.0
2007,Ontario,"Net off-farm self-employment income (x 1,000)",v29789164,7.9,145712.0
2008,Ontario,"Net off-farm self-employment income (x 1,000)",v29789164,7.9,147312.0
2009,Ontario,"Net off-farm self-employment income (x 1,000)",v29789164,7.9,112669.0
2010,Ontario,"Net off-farm self-employment income (x 1,000)",v29789164,7.9,117359.0
2011,Ontario,"Net off-farm self-employment income (x 1,000)",v29789164,7.9,154790.0
2012,Ontario,"Net off-farm self-employment income (x 1,000)",v29789164,7.9,180078.0
2013,Ontario,"Net off-farm self-employment income (x 1,000)",v29789164,7.9,163933.0
2014,Ontario,"Net off-farm self-employment income (x 1,000)",v29789164,7.9,197043.0
2002,Ontario,"Investment income (x 1,000)",v29789165,7.10,307627.0
2003,Ontario,"Investment income (x 1,000)",v29789165,7.10,313998.0
2004,Ontario,"Investment income (x 1,000)",v29789165,7.10,336195.0
2005,Ontario,"Investment income (x 1,000)",v29789165,7.10,346246.0
2006,Ontario,"Investment income (x 1,000)",v29789165,7.10,345746.0
2007,Ontario,"Investment income (x 1,000)",v29789165,7.10,428661.0
2008,Ontario,"Investment income (x 1,000)",v29789165,7.10,480174.0
2009,Ontario,"Investment income (x 1,000)",v29789165,7.10,443268.0
2010,Ontario,"Investment income (x 1,000)",v29789165,7.10,424471.0
2011,Ontario,"Investment income (x 1,000)",v29789165,7.10,496834.0
2012,Ontario,"Investment income (x 1,000)",v29789165,7.10,533579.0
2013,Ontario,"Investment income (x 1,000)",v29789165,7.10,626476.0
2014,Ontario,"Investment income (x 1,000)",v29789165,7.10,641551.0
2002,Ontario,"Pension income (x 1,000)",v29789166,7.11,323959.0
2003,Ontario,"Pension income (x 1,000)",v29789166,7.11,318404.0
2004,Ontario,"Pension income (x 1,000)",v29789166,7.11,333503.0
2005,Ontario,"Pension income (x 1,000)",v29789166,7.11,351897.0
2006,Ontario,"Pension income (x 1,000)",v29789166,7.11,371068.0
2007,Ontario,"Pension income (x 1,000)",v29789166,7.11,395515.0
2008,Ontario,"Pension income (x 1,000)",v29789166,7.11,410671.0
2009,Ontario,"Pension income (x 1,000)",v29789166,7.11,399281.0
2010,Ontario,"Pension income (x 1,000)",v29789166,7.11,442129.0
2011,Ontario,"Pension income (x 1,000)",v29789166,7.11,464853.0
2012,Ontario,"Pension income (x 1,000)",v29789166,7.11,504289.0
2013,Ontario,"Pension income (x 1,000)",v29789166,7.11,504103.0
2014,Ontario,"Pension income (x 1,000)",v29789166,7.11,534114.0
2002,Ontario,"Government social transfers (x 1,000)",v29789167,7.12,27869.0
2003,Ontario,"Government social transfers (x 1,000)",v29789167,7.12,40131.0
2004,Ontario,"Government social transfers (x 1,000)",v29789167,7.12,36103.0
2005,Ontario,"Government social transfers (x 1,000)",v29789167,7.12,38382.0
2006,Ontario,"Government social transfers (x 1,000)",v29789167,7.12,42664.0
2007,Ontario,"Government social transfers (x 1,000)",v29789167,7.12,47633.0
2008,Ontario,"Government social transfers (x 1,000)",v29789167,7.12,47649.0
2009,Ontario,"Government social transfers (x 1,000)",v29789167,7.12,50028.0
2010,Ontario,"Government social transfers (x 1,000)",v29789167,7.12,46853.0
2011,Ontario,"Government social transfers (x 1,000)",v29789167,7.12,42103.0
2012,Ontario,"Government social transfers (x 1,000)",v29789167,7.12,42751.0
2013,Ontario,"Government social transfers (x 1,000)",v29789167,7.12,44174.0
2014,Ontario,"Government social transfers (x 1,000)",v29789167,7.12,41188.0
2002,Ontario,"Other off-farm income (x 1,000)",v29789168,7.13,98758.0
2003,Ontario,"Other off-farm income (x 1,000)",v29789168,7.13,101950.0
2004,Ontario,"Other off-farm income (x 1,000)",v29789168,7.13,128055.0
2005,Ontario,"Other off-farm income (x 1,000)",v29789168,7.13,109417.0
2006,Ontario,"Other off-farm income (x 1,000)",v29789168,7.13,99827.0
2007,Ontario,"Other off-farm income (x 1,000)",v29789168,7.13,107432.0
2008,Ontario,"Other off-farm income (x 1,000)",v29789168,7.13,112577.0
2009,Ontario,"Other off-farm income (x 1,000)",v29789168,7.13,99573.0
2010,Ontario,"Other off-farm income (x 1,000)",v29789168,7.13,85968.0
2011,Ontario,"Other off-farm income (x 1,000)",v29789168,7.13,63993.0
2012,Ontario,"Other off-farm income (x 1,000)",v29789168,7.13,96505.0
2013,Ontario,"Other off-farm income (x 1,000)",v29789168,7.13,89621.0
2014,Ontario,"Other off-farm income (x 1,000)",v29789168,7.13,91392.0
1998,Ontario,"Net operating income (x 1,000)",v29789169,7.14,1175592.0
1999,Ontario,"Net operating income (x 1,000)",v29789169,7.14,1178319.0
2000,Ontario,"Net operating income (x 1,000)",v29789169,7.14,1275707.0
2001,Ontario,"Net operating income (x 1,000)",v29789169,7.14,1221740.0
2002,Ontario,"Net operating income (x 1,000)",v29789169,7.14,1314975.0
2003,Ontario,"Net operating income (x 1,000)",v29789169,7.14,1216101.0
2004,Ontario,"Net operating income (x 1,000)",v29789169,7.14,1193904.0
2005,Ontario,"Net operating income (x 1,000)",v29789169,7.14,1416501.0
2006,Ontario,"Net operating income (x 1,000)",v29789169,7.14,1408315.0
2007,Ontario,"Net operating income (x 1,000)",v29789169,7.14,1421501.0
2008,Ontario,"Net operating income (x 1,000)",v29789169,7.14,1626809.0
2009,Ontario,"Net operating income (x 1,000)",v29789169,7.14,1548700.0
2010,Ontario,"Net operating income (x 1,000)",v29789169,7.14,1962004.0
2011,Ontario,"Net operating income (x 1,000)",v29789169,7.14,2370053.0
2012,Ontario,"Net operating income (x 1,000)",v29789169,7.14,2526101.0
2013,Ontario,"Net operating income (x 1,000)",v29789169,7.14,2698859.0
2014,Ontario,"Net operating income (x 1,000)",v29789169,7.14,2587426.0
2002,Ontario,"Net program payments (x 1,000)",v29789170,7.15,499399.0
2003,Ontario,"Net program payments (x 1,000)",v29789170,7.15,438350.0
2004,Ontario,"Net program payments (x 1,000)",v29789170,7.15,520144.0
2005,Ontario,"Net program payments (x 1,000)",v29789170,7.15,652870.0
2006,Ontario,"Net program payments (x 1,000)",v29789170,7.15,651110.0
2007,Ontario,"Net program payments (x 1,000)",v29789170,7.15,538690.0
2008,Ontario,"Net program payments (x 1,000)",v29789170,7.15,575989.0
2009,Ontario,"Net program payments (x 1,000)",v29789170,7.15,323823.0
2010,Ontario,"Net program payments (x 1,000)",v29789170,7.15,354222.0
2011,Ontario,"Net program payments (x 1,000)",v29789170,7.15,280203.0
2012,Ontario,"Net program payments (x 1,000)",v29789170,7.15,309873.0
2013,Ontario,"Net program payments (x 1,000)",v29789170,7.15,368877.0
2014,Ontario,"Net program payments (x 1,000)",v29789170,7.15,331502.0
2002,Ontario,"Net market income (x 1,000)",v29789171,7.16,815577.0
