Ref_Date,GEO,AGE,SEX,SMOKING,STATS,Vector,Coordinate,Value
2012,Nunavik,55 years and over,Both sexes,Daily smoker,Low 95% confidence interval (percent),v97164952,4.4.1.3.3,30.7
2012,Nunavik,55 years and over,Both sexes,Daily smoker,High 95% confidence interval (percent),v97164953,4.4.1.3.4,53.9
2012,Nunavik,55 years and over,Both sexes,Occasional smoker,Number of persons,v97164954,4.4.1.4.1,F
2012,Nunavik,55 years and over,Both sexes,Occasional smoker,Percent,v97164955,4.4.1.4.2,F
2012,Nunavik,55 years and over,Both sexes,Occasional smoker,Low 95% confidence interval (percent),v97164956,4.4.1.4.3,F
2012,Nunavik,55 years and over,Both sexes,Occasional smoker,High 95% confidence interval (percent),v97164957,4.4.1.4.4,F
2012,Nunavik,55 years and over,Both sexes,Non-smoker,Number of persons,v97164958,4.4.1.5.1,360.0
2012,Nunavik,55 years and over,Both sexes,Non-smoker,Percent,v97164959,4.4.1.5.2,43.4
2012,Nunavik,55 years and over,Both sexes,Non-smoker,Low 95% confidence interval (percent),v97164960,4.4.1.5.3,32.2
2012,Nunavik,55 years and over,Both sexes,Non-smoker,High 95% confidence interval (percent),v97164961,4.4.1.5.4,55.7
2012,Nunavik,55 years and over,Both sexes,Exposed to second-hand smoke at home,Number of persons,v97164962,4.4.1.6.1,F
2012,Nunavik,55 years and over,Both sexes,Exposed to second-hand smoke at home,Percent,v97164963,4.4.1.6.2,F
2012,Nunavik,55 years and over,Both sexes,Exposed to second-hand smoke at home,Low 95% confidence interval (percent),v97164964,4.4.1.6.3,F
2012,Nunavik,55 years and over,Both sexes,Exposed to second-hand smoke at home,High 95% confidence interval (percent),v97164965,4.4.1.6.4,F
2012,Nunavik,55 years and over,Both sexes,Not exposed to second-hand smoke at home,Number of persons,v97164966,4.4.1.7.1,280.0
2012,Nunavik,55 years and over,Both sexes,Not exposed to second-hand smoke at home,Percent,v97164967,4.4.1.7.2,33.7
2012,Nunavik,55 years and over,Both sexes,Not exposed to second-hand smoke at home,Low 95% confidence interval (percent),v97164968,4.4.1.7.3,23.3
2012,Nunavik,55 years and over,Both sexes,Not exposed to second-hand smoke at home,High 95% confidence interval (percent),v97164969,4.4.1.7.4,46.0
2012,Nunavik,55 years and over,Both sexes,Not specified if exposed to second-hand smoke at home,Number of persons,v97164970,4.4.1.8.1,F
2012,Nunavik,55 years and over,Both sexes,Not specified if exposed to second-hand smoke at home,Percent,v97164971,4.4.1.8.2,F
2012,Nunavik,55 years and over,Both sexes,Not specified if exposed to second-hand smoke at home,Low 95% confidence interval (percent),v97164972,4.4.1.8.3,F
2012,Nunavik,55 years and over,Both sexes,Not specified if exposed to second-hand smoke at home,High 95% confidence interval (percent),v97164973,4.4.1.8.4,F
2012,Nunavik,55 years and over,Both sexes,Smoking status not specified,Number of persons,v97164974,4.4.1.9.1,F
2012,Nunavik,55 years and over,Both sexes,Smoking status not specified,Percent,v97164975,4.4.1.9.2,F
2012,Nunavik,55 years and over,Both sexes,Smoking status not specified,Low 95% confidence interval (percent),v97164976,4.4.1.9.3,F
2012,Nunavik,55 years and over,Both sexes,Smoking status not specified,High 95% confidence interval (percent),v97164977,4.4.1.9.4,F
2012,Nunavik,55 years and over,Male,"Total, smoking status",Number of persons,v97164978,4.4.2.1.1,400.0
2012,Nunavik,55 years and over,Male,"Total, smoking status",Percent,v97164979,4.4.2.1.2,100.0
2012,Nunavik,55 years and over,Male,"Total, smoking status",Low 95% confidence interval (percent),v97164980,4.4.2.1.3,100.0
2012,Nunavik,55 years and over,Male,"Total, smoking status",High 95% confidence interval (percent),v97164981,4.4.2.1.4,100.0
2012,Nunavik,55 years and over,Male,Current daily or occasional smoker,Number of persons,v97164982,4.4.2.2.1,220.0
2012,Nunavik,55 years and over,Male,Current daily or occasional smoker,Percent,v97164983,4.4.2.2.2,55.0
2012,Nunavik,55 years and over,Male,Current daily or occasional smoker,Low 95% confidence interval (percent),v97164984,4.4.2.2.3,36.8
2012,Nunavik,55 years and over,Male,Current daily or occasional smoker,High 95% confidence interval (percent),v97164985,4.4.2.2.4,70.3
2012,Nunavik,55 years and over,Male,Daily smoker,Number of persons,v97164986,4.4.2.3.1,190.0
2012,Nunavik,55 years and over,Male,Daily smoker,Percent,v97164987,4.4.2.3.2,47.5
2012,Nunavik,55 years and over,Male,Daily smoker,Low 95% confidence interval (percent),v97164988,4.4.2.3.3,29.9
2012,Nunavik,55 years and over,Male,Daily smoker,High 95% confidence interval (percent),v97164989,4.4.2.3.4,63.2
2012,Nunavik,55 years and over,Male,Occasional smoker,Number of persons,v97164990,4.4.2.4.1,F
2012,Nunavik,55 years and over,Male,Occasional smoker,Percent,v97164991,4.4.2.4.2,F
2012,Nunavik,55 years and over,Male,Occasional smoker,Low 95% confidence interval (percent),v97164992,4.4.2.4.3,F
2012,Nunavik,55 years and over,Male,Occasional smoker,High 95% confidence interval (percent),v97164993,4.4.2.4.4,F
2012,Nunavik,55 years and over,Male,Non-smoker,Number of persons,v97164994,4.4.2.5.1,160.0
2012,Nunavik,55 years and over,Male,Non-smoker,Percent,v97164995,4.4.2.5.2,40.0
2012,Nunavik,55 years and over,Male,Non-smoker,Low 95% confidence interval (percent),v97164996,4.4.2.5.3,25.3
2012,Nunavik,55 years and over,Male,Non-smoker,High 95% confidence interval (percent),v97164997,4.4.2.5.4,58.8
2012,Nunavik,55 years and over,Male,Exposed to second-hand smoke at home,Number of persons,v97164998,4.4.2.6.1,F
2012,Nunavik,55 years and over,Male,Exposed to second-hand smoke at home,Percent,v97164999,4.4.2.6.2,F
2012,Nunavik,55 years and over,Male,Exposed to second-hand smoke at home,Low 95% confidence interval (percent),v97165000,4.4.2.6.3,F
2012,Nunavik,55 years and over,Male,Exposed to second-hand smoke at home,High 95% confidence interval (percent),v97165001,4.4.2.6.4,F
2012,Nunavik,55 years and over,Male,Not exposed to second-hand smoke at home,Number of persons,v97165002,4.4.2.7.1,120.0
2012,Nunavik,55 years and over,Male,Not exposed to second-hand smoke at home,Percent,v97165003,4.4.2.7.2,30.0
2012,Nunavik,55 years and over,Male,Not exposed to second-hand smoke at home,Low 95% confidence interval (percent),v97165004,4.4.2.7.3,16.1
2012,Nunavik,55 years and over,Male,Not exposed to second-hand smoke at home,High 95% confidence interval (percent),v97165005,4.4.2.7.4,46.8
2012,Nunavik,55 years and over,Male,Not specified if exposed to second-hand smoke at home,Number of persons,v97165006,4.4.2.8.1,F
2012,Nunavik,55 years and over,Male,Not specified if exposed to second-hand smoke at home,Percent,v97165007,4.4.2.8.2,F
2012,Nunavik,55 years and over,Male,Not specified if exposed to second-hand smoke at home,Low 95% confidence interval (percent),v97165008,4.4.2.8.3,F
2012,Nunavik,55 years and over,Male,Not specified if exposed to second-hand smoke at home,High 95% confidence interval (percent),v97165009,4.4.2.8.4,F
2012,Nunavik,55 years and over,Male,Smoking status not specified,Number of persons,v97165010,4.4.2.9.1,F
2012,Nunavik,55 years and over,Male,Smoking status not specified,Percent,v97165011,4.4.2.9.2,F
2012,Nunavik,55 years and over,Male,Smoking status not specified,Low 95% confidence interval (percent),v97165012,4.4.2.9.3,F
2012,Nunavik,55 years and over,Male,Smoking status not specified,High 95% confidence interval (percent),v97165013,4.4.2.9.4,F
2012,Nunavik,55 years and over,Female,"Total, smoking status",Number of persons,v97165014,4.4.3.1.1,430.0
2012,Nunavik,55 years and over,Female,"Total, smoking status",Percent,v97165015,4.4.3.1.2,100.0
2012,Nunavik,55 years and over,Female,"Total, smoking status",Low 95% confidence interval (percent),v97165016,4.4.3.1.3,100.0
2012,Nunavik,55 years and over,Female,"Total, smoking status",High 95% confidence interval (percent),v97165017,4.4.3.1.4,100.0
2012,Nunavik,55 years and over,Female,Current daily or occasional smoker,Number of persons,v97165018,4.4.3.2.1,200.0
2012,Nunavik,55 years and over,Female,Current daily or occasional smoker,Percent,v97165019,4.4.3.2.2,46.5
2012,Nunavik,55 years and over,Female,Current daily or occasional smoker,Low 95% confidence interval (percent),v97165020,4.4.3.2.3,30.0
2012,Nunavik,55 years and over,Female,Current daily or occasional smoker,High 95% confidence interval (percent),v97165021,4.4.3.2.4,62.2
2012,Nunavik,55 years and over,Female,Daily smoker,Number of persons,v97165022,4.4.3.3.1,160.0
2012,Nunavik,55 years and over,Female,Daily smoker,Percent,v97165023,4.4.3.3.2,37.2
2012,Nunavik,55 years and over,Female,Daily smoker,Low 95% confidence interval (percent),v97165024,4.4.3.3.3,23.2
2012,Nunavik,55 years and over,Female,Daily smoker,High 95% confidence interval (percent),v97165025,4.4.3.3.4,55.2
2012,Nunavik,55 years and over,Female,Occasional smoker,Number of persons,v97165026,4.4.3.4.1,F
2012,Nunavik,55 years and over,Female,Occasional smoker,Percent,v97165027,4.4.3.4.2,F
2012,Nunavik,55 years and over,Female,Occasional smoker,Low 95% confidence interval (percent),v97165028,4.4.3.4.3,F
2012,Nunavik,55 years and over,Female,Occasional smoker,High 95% confidence interval (percent),v97165029,4.4.3.4.4,F
2012,Nunavik,55 years and over,Female,Non-smoker,Number of persons,v97165030,4.4.3.5.1,200.0
2012,Nunavik,55 years and over,Female,Non-smoker,Percent,v97165031,4.4.3.5.2,46.5
2012,Nunavik,55 years and over,Female,Non-smoker,Low 95% confidence interval (percent),v97165032,4.4.3.5.3,30.5
2012,Nunavik,55 years and over,Female,Non-smoker,High 95% confidence interval (percent),v97165033,4.4.3.5.4,62.3
2012,Nunavik,55 years and over,Female,Exposed to second-hand smoke at home,Number of persons,v97165034,4.4.3.6.1,F
2012,Nunavik,55 years and over,Female,Exposed to second-hand smoke at home,Percent,v97165035,4.4.3.6.2,F
2012,Nunavik,55 years and over,Female,Exposed to second-hand smoke at home,Low 95% confidence interval (percent),v97165036,4.4.3.6.3,F
2012,Nunavik,55 years and over,Female,Exposed to second-hand smoke at home,High 95% confidence interval (percent),v97165037,4.4.3.6.4,F
2012,Nunavik,55 years and over,Female,Not exposed to second-hand smoke at home,Number of persons,v97165038,4.4.3.7.1,160.0
2012,Nunavik,55 years and over,Female,Not exposed to second-hand smoke at home,Percent,v97165039,4.4.3.7.2,37.2
2012,Nunavik,55 years and over,Female,Not exposed to second-hand smoke at home,Low 95% confidence interval (percent),v97165040,4.4.3.7.3,23.2
2012,Nunavik,55 years and over,Female,Not exposed to second-hand smoke at home,High 95% confidence interval (percent),v97165041,4.4.3.7.4,55.5
2012,Nunavik,55 years and over,Female,Not specified if exposed to second-hand smoke at home,Number of persons,v97165042,4.4.3.8.1,F
2012,Nunavik,55 years and over,Female,Not specified if exposed to second-hand smoke at home,Percent,v97165043,4.4.3.8.2,F
2012,Nunavik,55 years and over,Female,Not specified if exposed to second-hand smoke at home,Low 95% confidence interval (percent),v97165044,4.4.3.8.3,F
2012,Nunavik,55 years and over,Female,Not specified if exposed to second-hand smoke at home,High 95% confidence interval (percent),v97165045,4.4.3.8.4,F
2012,Nunavik,55 years and over,Female,Smoking status not specified,Number of persons,v97165046,4.4.3.9.1,F
2012,Nunavik,55 years and over,Female,Smoking status not specified,Percent,v97165047,4.4.3.9.2,F
2012,Nunavik,55 years and over,Female,Smoking status not specified,Low 95% confidence interval (percent),v97165048,4.4.3.9.3,F
2012,Nunavik,55 years and over,Female,Smoking status not specified,High 95% confidence interval (percent),v97165049,4.4.3.9.4,F
2012,Nunavut,"Total, 15 years and over",Both sexes,"Total, smoking status",Number of persons,v97165050,5.1.1.1.1,17660.0
2012,Nunavut,"Total, 15 years and over",Both sexes,"Total, smoking status",Percent,v97165051,5.1.1.1.2,100.0
2012,Nunavut,"Total, 15 years and over",Both sexes,"Total, smoking status",Low 95% confidence interval (percent),v97165052,5.1.1.1.3,100.0
2012,Nunavut,"Total, 15 years and over",Both sexes,"Total, smoking status",High 95% confidence interval (percent),v97165053,5.1.1.1.4,100.0
2012,Nunavut,"Total, 15 years and over",Both sexes,Current daily or occasional smoker,Number of persons,v97165054,5.1.1.2.1,12180.0
2012,Nunavut,"Total, 15 years and over",Both sexes,Current daily or occasional smoker,Percent,v97165055,5.1.1.2.2,69.0
2012,Nunavut,"Total, 15 years and over",Both sexes,Current daily or occasional smoker,Low 95% confidence interval (percent),v97165056,5.1.1.2.3,65.7
2012,Nunavut,"Total, 15 years and over",Both sexes,Current daily or occasional smoker,High 95% confidence interval (percent),v97165057,5.1.1.2.4,72.1
2012,Nunavut,"Total, 15 years and over",Both sexes,Daily smoker,Number of persons,v97165058,5.1.1.3.1,10510.0
2012,Nunavut,"Total, 15 years and over",Both sexes,Daily smoker,Percent,v97165059,5.1.1.3.2,59.5
2012,Nunavut,"Total, 15 years and over",Both sexes,Daily smoker,Low 95% confidence interval (percent),v97165060,5.1.1.3.3,56.3
2012,Nunavut,"Total, 15 years and over",Both sexes,Daily smoker,High 95% confidence interval (percent),v97165061,5.1.1.3.4,62.6
2012,Nunavut,"Total, 15 years and over",Both sexes,Occasional smoker,Number of persons,v97165062,5.1.1.4.1,1670.0
2012,Nunavut,"Total, 15 years and over",Both sexes,Occasional smoker,Percent,v97165063,5.1.1.4.2,9.5
2012,Nunavut,"Total, 15 years and over",Both sexes,Occasional smoker,Low 95% confidence interval (percent),v97165064,5.1.1.4.3,7.8
2012,Nunavut,"Total, 15 years and over",Both sexes,Occasional smoker,High 95% confidence interval (percent),v97165065,5.1.1.4.4,11.5
2012,Nunavut,"Total, 15 years and over",Both sexes,Non-smoker,Number of persons,v97165066,5.1.1.5.1,4470.0
2012,Nunavut,"Total, 15 years and over",Both sexes,Non-smoker,Percent,v97165067,5.1.1.5.2,25.3
2012,Nunavut,"Total, 15 years and over",Both sexes,Non-smoker,Low 95% confidence interval (percent),v97165068,5.1.1.5.3,22.5
2012,Nunavut,"Total, 15 years and over",Both sexes,Non-smoker,High 95% confidence interval (percent),v97165069,5.1.1.5.4,28.3
2012,Nunavut,"Total, 15 years and over",Both sexes,Exposed to second-hand smoke at home,Number of persons,v97165070,5.1.1.6.1,810.0
2012,Nunavut,"Total, 15 years and over",Both sexes,Exposed to second-hand smoke at home,Percent,v97165071,5.1.1.6.2,4.6
2012,Nunavut,"Total, 15 years and over",Both sexes,Exposed to second-hand smoke at home,Low 95% confidence interval (percent),v97165072,5.1.1.6.3,3.3
2012,Nunavut,"Total, 15 years and over",Both sexes,Exposed to second-hand smoke at home,High 95% confidence interval (percent),v97165073,5.1.1.6.4,6.2
2012,Nunavut,"Total, 15 years and over",Both sexes,Not exposed to second-hand smoke at home,Number of persons,v97165074,5.1.1.7.1,3660.0
2012,Nunavut,"Total, 15 years and over",Both sexes,Not exposed to second-hand smoke at home,Percent,v97165075,5.1.1.7.2,20.7
2012,Nunavut,"Total, 15 years and over",Both sexes,Not exposed to second-hand smoke at home,Low 95% confidence interval (percent),v97165076,5.1.1.7.3,18.1
2012,Nunavut,"Total, 15 years and over",Both sexes,Not exposed to second-hand smoke at home,High 95% confidence interval (percent),v97165077,5.1.1.7.4,23.6
2012,Nunavut,"Total, 15 years and over",Both sexes,Not specified if exposed to second-hand smoke at home,Number of persons,v97165078,5.1.1.8.1,F
2012,Nunavut,"Total, 15 years and over",Both sexes,Not specified if exposed to second-hand smoke at home,Percent,v97165079,5.1.1.8.2,F
2012,Nunavut,"Total, 15 years and over",Both sexes,Not specified if exposed to second-hand smoke at home,Low 95% confidence interval (percent),v97165080,5.1.1.8.3,F
2012,Nunavut,"Total, 15 years and over",Both sexes,Not specified if exposed to second-hand smoke at home,High 95% confidence interval (percent),v97165081,5.1.1.8.4,F
2012,Nunavut,"Total, 15 years and over",Both sexes,Smoking status not specified,Number of persons,v97165082,5.1.1.9.1,1010.0
2012,Nunavut,"Total, 15 years and over",Both sexes,Smoking status not specified,Percent,v97165083,5.1.1.9.2,5.7
2012,Nunavut,"Total, 15 years and over",Both sexes,Smoking status not specified,Low 95% confidence interval (percent),v97165084,5.1.1.9.3,4.2
2012,Nunavut,"Total, 15 years and over",Both sexes,Smoking status not specified,High 95% confidence interval (percent),v97165085,5.1.1.9.4,7.8
2012,Nunavut,"Total, 15 years and over",Male,"Total, smoking status",Number of persons,v97165086,5.1.2.1.1,8060.0
2012,Nunavut,"Total, 15 years and over",Male,"Total, smoking status",Percent,v97165087,5.1.2.1.2,100.0
2012,Nunavut,"Total, 15 years and over",Male,"Total, smoking status",Low 95% confidence interval (percent),v97165088,5.1.2.1.3,100.0
2012,Nunavut,"Total, 15 years and over",Male,"Total, smoking status",High 95% confidence interval (percent),v97165089,5.1.2.1.4,100.0
2012,Nunavut,"Total, 15 years and over",Male,Current daily or occasional smoker,Number of persons,v97165090,5.1.2.2.1,5560.0
2012,Nunavut,"Total, 15 years and over",Male,Current daily or occasional smoker,Percent,v97165091,5.1.2.2.2,69.0
2012,Nunavut,"Total, 15 years and over",Male,Current daily or occasional smoker,Low 95% confidence interval (percent),v97165092,5.1.2.2.3,64.3
2012,Nunavut,"Total, 15 years and over",Male,Current daily or occasional smoker,High 95% confidence interval (percent),v97165093,5.1.2.2.4,73.4
2012,Nunavut,"Total, 15 years and over",Male,Daily smoker,Number of persons,v97165094,5.1.2.3.1,4700.0
2012,Nunavut,"Total, 15 years and over",Male,Daily smoker,Percent,v97165095,5.1.2.3.2,58.3
2012,Nunavut,"Total, 15 years and over",Male,Daily smoker,Low 95% confidence interval (percent),v97165096,5.1.2.3.3,53.6
2012,Nunavut,"Total, 15 years and over",Male,Daily smoker,High 95% confidence interval (percent),v97165097,5.1.2.3.4,62.9
2012,Nunavut,"Total, 15 years and over",Male,Occasional smoker,Number of persons,v97165098,5.1.2.4.1,860.0
2012,Nunavut,"Total, 15 years and over",Male,Occasional smoker,Percent,v97165099,5.1.2.4.2,10.7
2012,Nunavut,"Total, 15 years and over",Male,Occasional smoker,Low 95% confidence interval (percent),v97165100,5.1.2.4.3,8.2
