Ref_Date,GEO,VEGETABLE,HOLDING,Vector,Coordinate,Value
1978/11,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,18593.0
1978/12,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,16019.0
1979/01,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,14691.0
1979/02,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,12356.0
1979/03,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,9785.0
1979/04,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,8173.0
1979/05,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,6617.0
1979/06,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,5155.0
1979/07,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,3983.0
1979/08,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,3048.0
1979/09,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,6310.0
1979/10,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,18907.0
1979/11,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,20123.0
1979/12,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,17850.0
1980/01,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,16142.0
1980/02,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,14353.0
1980/03,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,11720.0
1980/04,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,9652.0
1980/05,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,8991.0
1980/06,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,7380.0
1980/07,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,5943.0
1980/08,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,4136.0
1980/09,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,7845.0
1980/10,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,17752.0
1980/11,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,19470.0
1980/12,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,15071.0
1981/01,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,12940.0
1981/02,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,11606.0
1981/03,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,9959.0
1981/04,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,7776.0
1981/05,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,5295.0
1981/06,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,3968.0
1981/07,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,3068.0
1981/08,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,1945.0
1981/09,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,6957.0
1981/10,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,17576.0
1981/11,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,14811.0
1981/12,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,12162.0
1982/01,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,10780.0
1982/02,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,8904.0
1982/03,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,7451.0
1982/04,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,5634.0
1982/05,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,4385.0
1982/06,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,3055.0
1982/07,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,1985.0
1982/08,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,1521.0
1982/09,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,6245.0
1982/10,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,17754.0
1982/11,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,22673.0
1982/12,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,20021.0
1983/01,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,19100.0
1983/02,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,17203.0
1983/03,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,15196.0
1983/04,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,13226.0
1983/05,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,11999.0
1983/06,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,10758.0
1983/07,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,8514.0
1983/08,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,7537.0
1983/09,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,11789.0
1983/10,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,24059.0
1983/11,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,23316.0
1983/12,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,22393.0
1984/01,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,19915.0
1984/02,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,18082.0
1984/03,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,16100.0
1984/04,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,11542.0
1984/05,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,11734.0
1984/06,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,10295.0
1984/07,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,8896.0
1984/08,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,8029.0
1984/09,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,13883.0
1984/10,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,21790.0
1984/11,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,24050.0
1984/12,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,23463.0
1985/01,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,18297.0
1985/02,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,17262.0
1985/03,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,15139.0
1985/04,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,12251.0
1985/05,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,10360.0
1985/06,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,8461.0
1985/07,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,6735.0
1985/08,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,4318.0
1985/09,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,6687.0
1985/10,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,16321.0
1985/11,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,15347.0
1985/12,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,14101.0
1986/01,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,16061.0
1986/02,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,10632.0
1986/03,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,12754.0
1986/04,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,8133.0
1986/05,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,8927.0
1986/06,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,6631.0
1986/07,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,6167.0
1986/08,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,5830.0
1986/09,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,9071.0
1986/10,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,15241.0
1986/11,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,15742.0
1986/12,Canada,Corn,Frozen vegetables held in storages and factories,v722396,1.11.1,14938.0
1970/01,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,15403.0
1970/02,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,14299.0
1970/03,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,11967.0
1970/04,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,10233.0
1970/05,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,8625.0
1970/06,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,7274.0
1970/07,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,8838.0
1970/08,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,17453.0
1970/09,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,22961.0
1970/10,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,22823.0
1970/11,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,20739.0
1970/12,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,18725.0
1971/01,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,16541.0
1971/02,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,14713.0
1971/03,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,12628.0
1971/04,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,11166.0
1971/05,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,9596.0
1971/06,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,7961.0
1971/07,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,8416.0
1971/08,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,14110.0
1971/09,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,19084.0
1971/10,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,18913.0
1971/11,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,18213.0
1971/12,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,14790.0
1972/01,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,12926.0
1972/02,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,10571.0
1972/03,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,9300.0
1972/04,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,7204.0
1972/05,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,5726.0
1972/06,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,4040.0
1972/07,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,3625.0
1972/08,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,10426.0
1972/09,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,18146.0
1972/10,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,16605.0
1972/11,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,16849.0
1972/12,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,14307.0
1973/01,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,11769.0
1973/02,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,8910.0
1973/03,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,7267.0
1973/04,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,5369.0
1973/05,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,3529.0
1973/06,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,2440.0
1973/07,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,2844.0
1973/08,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,14163.0
1973/09,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,20079.0
1973/10,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,18822.0
1973/11,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,16568.0
1973/12,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,14379.0
1974/01,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,11153.0
1974/02,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,9750.0
1974/03,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,7815.0
1974/04,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,6749.0
1974/05,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,4980.0
1974/06,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,3794.0
1974/07,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,3237.0
1974/08,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,12478.0
1974/09,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,22691.0
1974/10,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,24365.0
1974/11,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,22178.0
1974/12,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,18647.0
1975/01,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,16533.0
1975/02,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,15042.0
1975/03,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,13458.0
1975/04,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,11195.0
1975/05,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,9402.0
1975/06,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,8859.0
1975/07,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,9052.0
1975/08,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,21191.0
1975/09,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,29438.0
1975/10,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,28185.0
1975/11,Canada,Peas,Frozen vegetables held in storages and factories,v722385,1.12.1,25481.0
