Ref_Date,GEO,TYP,GRA,Vector,Coordinate,Value
1994/07,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,45.0
1994/12,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,2915.0
1995/03,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,1306.0
1995/07,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,190.0
1995/12,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,3466.0
1996/03,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,2083.0
1996/07,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,460.0
1996/12,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,2878.0
1997/03,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,1513.0
1997/07,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,320.0
1997/12,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,3111.0
1998/03,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,1436.0
1998/07,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,102.0
1998/12,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,3064.0
1999/03,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,1722.0
1999/07,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,413.0
1999/12,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,4935.0
2000/03,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,3320.0
2000/07,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,1455.0
2000/12,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,4663.0
2001/03,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,2321.0
2001/07,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,600.0
2001/12,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,3183.0
2002/03,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,2101.0
2002/07,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,640.0
2002/12,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,2371.0
2003/03,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,1595.0
2003/07,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,350.0
2003/12,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,3115.0
2004/03,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,1520.0
2004/07,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,220.0
2004/12,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,4578.0
2005/03,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,2982.0
2005/07,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,925.0
2005/12,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,6558.0
2006/03,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,4105.0
2006/07,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,1113.0
2006/12,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,5920.0
2007/03,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,3864.0
2007/07,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,679.0
2007/12,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,5945.0
2008/03,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,3358.0
2008/07,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,521.0
2008/12,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,8525.0
2009/03,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,5252.0
2009/07,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,1260.0
2009/12,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,9172.0
2010/03,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,5921.0
2010/07,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,1665.0
2010/12,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,8320.0
2011/03,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,5193.0
2011/07,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,1150.0
2011/12,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,8043.0
2012/03,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,3899.0
2012/07,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,168.0
2012/12,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,7029.0
2013/03,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,3228.0
2013/07,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,180.0
2013/12,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,12027.0
2014/03,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,7886.0
2014/07,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,1896.0
2014/12,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,11320.0
2015/03,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,6949.0
2015/07,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,1235.0
2015/12,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,11778.0
2016/03,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,6932.0
2016/07,Canada,Farm stocks,"Canola (rapeseed) (x 1,000)",v73866325,1.2.7,915.0
1980/03,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1980/07,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1980/12,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1981/03,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1981/07,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1981/12,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1982/03,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1982/07,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1982/12,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1983/03,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1983/07,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1983/12,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1984/03,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1984/07,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1984/12,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1985/03,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1985/07,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1985/12,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1986/03,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1986/07,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1986/12,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1987/03,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1987/07,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1987/12,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1988/03,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1988/07,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1988/12,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1989/03,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1989/07,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1989/12,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1990/03,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1990/07,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1990/12,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1991/03,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1991/07,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1991/12,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1992/03,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1992/07,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1992/12,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1993/03,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1993/07,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1993/12,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1994/03,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1994/07,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1994/12,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1995/03,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1995/07,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1995/12,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1996/03,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1996/07,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1996/12,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1997/03,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1997/07,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1997/12,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1998/03,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1998/07,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1998/12,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1999/03,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1999/07,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
1999/12,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
2000/03,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
2000/07,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
2000/12,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
2001/03,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
2001/07,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
2001/12,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
2002/03,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
2002/07,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,..
2002/12,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,125.0
2003/03,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,119.0
2003/07,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,87.0
2003/12,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,106.0
2004/03,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,90.0
2004/07,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,40.0
2004/12,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,72.0
2005/03,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,60.0
2005/07,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,35.0
2005/12,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,70.0
2006/03,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,40.0
2006/07,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,14.0
2006/12,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,75.0
2007/03,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,47.0
2007/07,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,5.0
2007/12,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,167.0
2008/03,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,128.0
2008/07,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,80.0
2008/12,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,120.0
2009/03,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,95.0
2009/07,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,50.0
2009/12,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,83.0
2010/03,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,56.0
2010/07,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,10.0
2010/12,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,88.0
2011/03,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,53.0
2011/07,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,12.0
2011/12,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,61.0
2012/03,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,39.0
2012/07,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,6.0
2012/12,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,122.0
2013/03,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,86.0
2013/07,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,44.0
2013/12,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,185.0
2014/03,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,165.0
2014/07,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,0.0
2014/12,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,0.0
2015/03,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,0.0
2015/07,Canada,Farm stocks,"Chick peas (x 1,000)",v73866333,1.2.16,0.0
1980/03,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,1712.0
1980/07,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,340.0
1980/12,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,..
1981/03,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,1679.0
1981/07,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,404.0
1981/12,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,1350.0
1982/03,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,855.0
1982/07,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,71.0
1982/12,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,1255.0
1983/03,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,620.0
1983/07,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,40.0
1983/12,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,1270.0
1984/03,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,400.0
1984/07,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,15.0
1984/12,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,1720.0
1985/03,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,890.0
1985/07,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,85.0
1985/12,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,2020.0
1986/03,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,1285.0
1986/07,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,275.0
1986/12,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,2365.0
1987/03,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,2400.0
1987/07,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,780.0
1987/12,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,3940.0
1988/03,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,2400.0
1988/07,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,800.0
1988/12,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,3250.0
1989/03,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,2000.0
1989/07,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,640.0
1989/12,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,3500.0
1990/03,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,2125.0
1990/07,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,630.0
1990/12,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,4200.0
1991/03,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,2450.0
1991/07,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,1020.0
1991/12,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,3895.0
1992/03,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,2529.0
1992/07,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,1059.0
1992/12,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,3078.0
1993/03,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,1939.0
1993/07,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,801.0
1993/12,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,3654.0
1994/03,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,2089.0
1994/07,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,350.0
1994/12,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,3885.0
1995/03,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,2145.0
1995/07,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,415.0
1995/12,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,3901.0
1996/03,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,2095.0
1996/07,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,450.0
1996/12,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,4209.0
1997/03,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,2975.0
1997/07,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,650.0
1997/12,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,4593.0
1998/03,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,2718.0
1998/07,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,650.0
1998/12,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,5335.0
1999/03,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,2805.0
1999/07,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,645.0
1999/12,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,5534.0
2000/03,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,3352.0
2000/07,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,1225.0
2000/12,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,4645.0
2001/03,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,2905.0
2001/07,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,700.0
2001/12,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,4835.0
2002/03,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,3330.0
2002/07,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,800.0
2002/12,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,5290.0
2003/03,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,3550.0
2003/07,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,800.0
2003/12,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,5950.0
2004/03,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,3835.0
2004/07,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,850.0
2004/12,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,6127.0
2005/03,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,4265.0
2005/07,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,1370.0
2005/12,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,6555.0
2006/03,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,4470.0
2006/07,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,1580.0
2006/12,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,6237.0
2007/03,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,3874.0
2007/07,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,850.0
2007/12,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,7720.0
2008/03,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,4805.0
2008/07,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,1100.0
2008/12,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,7080.0
2009/03,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,4525.0
2009/07,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,1400.0
2009/12,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,6680.0
2010/03,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,4355.0
2010/07,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,1255.0
2010/12,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,7390.0
2011/03,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,3970.0
2011/07,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,800.0
2011/12,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,6995.0
2012/03,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,4020.0
2012/07,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,865.0
2012/12,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,7815.0
2013/03,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,4955.0
2013/07,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,1125.0
2013/12,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,9130.0
2014/03,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,5985.0
2014/07,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,1100.0
2014/12,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,7680.0
2015/03,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,4675.0
2015/07,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,950.0
2015/12,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,8585.0
2016/03,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,5775.0
2016/07,Canada,Farm stocks,"Corn for grain (x 1,000)",v73866326,1.2.8,1625.0
